127.0.0.1 - - [21/Jul/2017:02:09:06 +0800] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:13:05 +0800] "GET /Paws/addInstitution.jsp HTTP/1.1" 200 22554
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:13:06 +0800] "GET /Paws/SystemsLoader HTTP/1.1" 200 595
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:14:49 +0800] "GET /Paws/js/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:14:49 +0800] "GET /Paws/css/dataTables.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:14:49 +0800] "GET /Paws/js/dataTables.bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:14:49 +0800] "GET /Paws/js/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:14:49 +0800] "GET /Paws/css/timeline.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:14:49 +0800] "POST /Paws/AddInstitution HTTP/1.1" 200 25770
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:14:50 +0800] "GET /Paws/assets/banner.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:14:50 +0800] "GET /Paws/fonts/Roboto-Thin.ttf HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:17:40 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 22005045
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:17:40 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 116021
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:17:40 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 21064064
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:18:26 +0800] "GET /Paws/Institutions HTTP/1.1" 200 25770
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:19:13 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 11643368
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:20:28 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 309
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:25:50 +0800] "GET /Paws/Accreditors HTTP/1.1" 200 26783
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:25:51 +0800] "GET /Paws/css/images/ui-bg_highlight-soft_75_cccccc_1x100.png HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:25:51 +0800] "GET /Paws/images/sort_both.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:25:51 +0800] "GET /Paws/css/images/ui-icons_888888_256x240.png HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:25:51 +0800] "GET /Paws/css/images/ui-bg_glass_75_e6e6e6_1x400.png HTTP/1.1" 404 1088
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:25:51 +0800] "GET /Paws/images/sort_asc.png HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:26:14 +0800] "GET /Paws/Institutions HTTP/1.1" 200 25770
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:51:27 +0800] "GET /Paws/Institutions HTTP/1.1" 200 25770
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:51:53 +0800] "GET /Paws/Institutions HTTP/1.1" 200 32978
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:52:18 +0800] "GET /Paws/Institutions HTTP/1.1" 200 32978
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:55:11 +0800] "GET /Paws/addInstitution.jsp HTTP/1.1" 200 22540
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:55:12 +0800] "GET /Paws/SystemsLoader HTTP/1.1" 200 595
0:0:0:0:0:0:0:1 - - [21/Jul/2017:02:59:48 +0800] "POST /Paws/AddInstitution HTTP/1.1" 200 32978
0:0:0:0:0:0:0:1 - - [21/Jul/2017:03:01:14 +0800] "GET /Paws/SystemsLoader HTTP/1.1" 200 595
0:0:0:0:0:0:0:1 - - [21/Jul/2017:03:01:42 +0800] "POST /Paws/AddInstitution HTTP/1.1" 200 33585
0:0:0:0:0:0:0:1 - - [21/Jul/2017:03:01:55 +0800] "GET /Paws/ViewInstitution?institutionID=26 HTTP/1.1" 200 19560
0:0:0:0:0:0:0:1 - - [21/Jul/2017:03:01:55 +0800] "GET /Paws/fullcalendar.css HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [21/Jul/2017:03:01:55 +0800] "GET /Paws/fullcalendar.css HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [21/Jul/2017:03:02:40 +0800] "GET /Paws/Institutions HTTP/1.1" 200 33585
0:0:0:0:0:0:0:1 - - [21/Jul/2017:03:02:41 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 116021
0:0:0:0:0:0:0:1 - - [21/Jul/2017:03:02:41 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 21266432
